session_id,turn_number,idioma,texto_clean,nivel_frustracion,intencion,resolved
SESS-565299,3,es,esto es un robo,2,problema_pago,0
SESS-582980,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-582980,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-582980,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-660828,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-660828,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-660828,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-163093,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-163093,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-163093,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-970727,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-970727,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-970727,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-999552,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-999552,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-999552,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-364024,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-364024,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-364024,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-996138,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-996138,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-996138,3,es,esto es un robo,2,problema_pago,0
SESS-173559,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-173559,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-173559,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-473927,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-473927,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-473927,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-985998,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-985998,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-985998,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-727547,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-727547,2,es,el codigo no llega,1,error_login,0
SESS-727547,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-190574,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-190574,2,es,el codigo no llega,1,error_login,0
SESS-190574,3,es,es increible que no pueda acceder,2,error_login,0
SESS-633558,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-633558,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-633558,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-960546,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-960546,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-960546,3,es,esto es un robo,2,problema_pago,0
SESS-424459,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-424459,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-424459,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-397104,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-397104,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-397104,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-350421,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-350421,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-350421,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-914194,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-914194,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-914194,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-553275,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-553275,2,es,el codigo no llega,1,error_login,0
SESS-553275,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-538926,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-538926,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-538926,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-389457,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-389457,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-389457,3,es,esto es un robo,2,problema_pago,0
SESS-115629,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-115629,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-115629,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-481311,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-481311,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-481311,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-393330,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-393330,2,es,el codigo no llega,1,error_login,0
SESS-393330,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-877852,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-877852,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-877852,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-200383,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-200383,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-200383,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-226155,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-226155,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-226155,3,es,esto es un robo,2,problema_pago,0
SESS-468805,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-468805,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-468805,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-203576,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-203576,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-203576,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-221086,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-221086,2,es,el codigo no llega,1,error_login,0
SESS-221086,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-589687,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-589687,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-589687,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-113645,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-113645,2,es,el codigo no llega,1,error_login,0
SESS-113645,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-601731,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-601731,2,es,el codigo no llega,1,error_login,0
SESS-601731,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-123063,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-123063,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-123063,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-350886,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-350886,2,es,el codigo no llega,1,error_login,0
SESS-350886,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-348681,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-348681,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-348681,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-848633,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-848633,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-848633,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-439128,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-439128,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-439128,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-817708,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-817708,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-817708,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-887102,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-887102,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-887102,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-953534,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-953534,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-953534,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-862328,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-862328,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-862328,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-994320,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-994320,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-994320,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-468414,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-468414,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-468414,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-251239,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-251239,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-251239,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-906250,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-906250,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-906250,3,es,esto es un robo,2,problema_pago,0
SESS-374876,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-374876,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-374876,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-858335,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-858335,2,es,el codigo no llega,1,error_login,0
SESS-858335,3,es,es increible que no pueda acceder,2,error_login,0
SESS-251547,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-251547,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-251547,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-299066,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-299066,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-299066,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-215331,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-215331,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-215331,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-169576,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-169576,2,es,el codigo no llega,1,error_login,0
SESS-169576,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-646816,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-646816,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-646816,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-283490,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-283490,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-283490,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-759723,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-759723,2,es,el codigo no llega,1,error_login,0
SESS-759723,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-217297,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-217297,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-217297,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-876525,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-876525,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-876525,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-905275,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-905275,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-905275,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-318350,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-318350,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-318350,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-126793,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-126793,2,es,el codigo no llega,1,error_login,0
SESS-126793,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-452917,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-452917,2,es,el codigo no llega,1,error_login,0
SESS-452917,3,es,es increible que no pueda acceder,2,error_login,0
SESS-703817,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-703817,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-703817,3,es,esto es un robo,2,problema_pago,0
SESS-264930,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-264930,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-264930,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-756444,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-756444,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-756444,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-681040,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-681040,2,es,el codigo no llega,1,error_login,0
SESS-681040,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-978011,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-978011,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-978011,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-306393,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-306393,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-306393,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-230157,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-230157,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-230157,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-265619,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-265619,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-265619,3,es,esto es un robo,2,problema_pago,0
SESS-994292,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-994292,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-994292,3,es,tengo un problema con un cobro,0,problema_pago,1
SESS-144053,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-144053,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-144053,3,es,esto es un robo,2,problema_pago,0
SESS-404315,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-404315,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-404315,3,es,esto es un robo,2,problema_pago,0
SESS-161095,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-161095,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-161095,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-548497,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-548497,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-548497,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-156839,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-156839,2,es,el codigo no llega,1,error_login,0
SESS-156839,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-675142,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-675142,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-675142,3,es,esto es un robo,2,problema_pago,0
SESS-347649,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-347649,2,es,el codigo no llega,1,error_login,0
SESS-347649,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-829448,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-829448,2,es,el codigo no llega,1,error_login,0
SESS-829448,3,es,es increible que no pueda acceder,2,error_login,0
SESS-331375,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-331375,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-331375,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-631966,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-631966,2,es,el codigo no llega,1,error_login,0
SESS-631966,3,es,es increible que no pueda acceder,2,error_login,0
SESS-694537,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-694537,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-694537,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-134911,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-134911,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-134911,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-948801,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-948801,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-948801,3,es,esto es un robo,2,problema_pago,0
SESS-519974,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-519974,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-519974,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-227897,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-227897,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-227897,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-750486,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-750486,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-750486,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-652478,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-652478,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-652478,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-956692,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-956692,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-956692,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-925937,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-925937,2,es,el codigo no llega,1,error_login,0
SESS-925937,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-900993,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-900993,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-900993,3,es,quiero cambiar mi plan,0,cambio_plan,1
SESS-993227,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-993227,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-993227,3,es,son pesimos repartiendo,2,logistica_envio,0
SESS-630545,1,es,tengo un problema con un cobro,0,problema_pago,0
SESS-630545,2,es,nadie me ayuda con el cobro doble,1,problema_pago,0
SESS-630545,3,es,esto es un robo,2,problema_pago,0
SESS-188463,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-188463,2,es,el codigo no llega,1,error_login,0
SESS-188463,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-222548,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-222548,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-222548,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-357172,1,es,quiero cambiar mi plan,0,cambio_plan,0
SESS-357172,2,es,el sistema no me deja actualizar,1,cambio_plan,0
SESS-357172,3,es,me rindo con este servicio,2,cambio_plan,0
SESS-611494,1,es,donde esta mi pedido,0,logistica_envio,0
SESS-611494,2,es,llevo dias esperando y nada,1,logistica_envio,0
SESS-611494,3,es,donde esta mi pedido,0,logistica_envio,1
SESS-579369,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-579369,2,es,el codigo no llega,1,error_login,0
SESS-579369,3,es,es increible que no pueda acceder,2,error_login,0
SESS-706921,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-706921,2,es,el codigo no llega,1,error_login,0
SESS-706921,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-805086,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-805086,2,es,el codigo no llega,1,error_login,0
SESS-805086,3,es,no puedo entrar a mi cuenta,0,error_login,1
SESS-122199,1,es,no puedo entrar a mi cuenta,0,error_login,0
SESS-122199,2,es,el codigo no llega,1,error_login,0
